gene	log2FoldChange_hct116_30minProt	pval_hct116_30minProt	log2FoldChange_hct116_120minProt	pval_hct116_120minProt
IFT81	-0.045860833	0.544510513	0.050608792	0.520967848
NAGK	0.047365365	0.544584538	0.059708881	0.448842436
BANP	-0.058183583	0.544685216	-0.082502569	0.343451821
CABLES2	0.039104386	0.5447081020000001	0.08475814699999999	0.128904356
CEP192	0.035794366	0.5447809610000001	-0.021826251	0.669243855
QTRT1	0.052058217000000004	0.545168137	0.079434504	0.364482992
TRIM41	0.055786352000000004	0.545236259	-0.03855565	0.626248131
ZNF146	0.039143924	0.545325484	0.048762425	0.41973672799999995
RBBP4	-0.053074734000000005	0.5453385279999999	-0.077250369	0.30409439
NT5C	0.043236974000000004	0.545588414	0.06855657400000001	0.269934088
SZRD1	0.04168349	0.545594493	-0.010896427	0.854419108
CRYZ	-0.039663926	0.545749677	-8.1e-05	0.9990390720000001
PRKDC	-0.048414106	0.545868006	-0.047949623	0.5298516639999999
LAMTOR5	0.060966645	0.545873147	-0.08562949199999999	0.19957081
GATAD1	0.057312176	0.545989519	-0.12185403	0.13734000000000002
CLUH	-0.065319053	0.546003748	0.143746866	0.134165789
EPRS	-0.074033276	0.54611056	0.116952831	0.3533042
FOSL2	-0.07513099	0.546384069	-0.11211988699999999	0.210558546
DAK;TKFC	0.068499153	0.5464674979999999	0.146816884	0.266953062
PRPF4	0.039331257	0.547255181	-0.039610466000000004	0.473169822
TMEM138	-0.030582652999999998	0.54727224	-0.09323126	0.200620441
VPS13B	-0.039709358	0.547288404	-0.015613458	0.759877585
KIF20B	0.05747272900000001	0.547374271	-0.031157267000000002	0.7037058559999999
KDM1B	0.057215728	0.547430674	0.017328445	0.834978179
VPS13D	-0.03029802	0.547523385	-0.032836764	0.529873911
NLGN2;NLGN3;NLGN4Y;NLGN4X	-0.033055202	0.5475418000000001	-0.042494282	0.493130767
NADK	0.067355132	0.547725768	0.063145428	0.466288208
DMXL1	-0.029527499	0.547897039	0.033779009	0.498436514
CCDC84	0.029023669	0.548225803	0.033560365	0.447418696
KLF16	0.049645837000000005	0.548367609	-0.107172377	0.111094554
SEMA4B	0.033253187000000003	0.54836874	0.077896088	0.11442926699999999
PLD3	-0.039394599999999995	0.54893845	0.052864375	0.36170592700000004
ZNF830	-0.040867123	0.548956444	-0.10695793699999999	0.07742684400000001
CLCN3	-0.029709259	0.549020653	0.046724166	0.318840169
NR2C1	0.048262519000000004	0.549028085	-0.06064229	0.404573664
TJAP1	0.032956687	0.549110808	0.057234468	0.39786285600000004
MOCS1	-0.040542124	0.549162578	-0.042115941	0.390615135
NOC3L	-0.045220627	0.549245462	-0.144388128	0.058613407
PGGT1B	0.053140908	0.549338048	0.082740099	0.31877396399999997
AKT1	0.053906839000000005	0.549563341	0.092615876	0.365907735
MTFR1	-0.053844706	0.549616545	-0.098115146	0.322123803
SLX4	-0.040208238	0.549619603	-0.014727491	0.737643741
SMPD4	0.037543898	0.549861509	-0.132958124	0.13230555
TUBGCP4	0.029019855	0.5499114070000001	-0.006893059	0.861930757
TMED8	0.044129365999999996	0.550269562	0.08910604800000001	0.223638427
METTL13	0.039536106	0.550425664	0.071409766	0.175354558
FBXO21	0.03055429	0.550789772	0.045712122	0.341295986
MRPL3	-0.050962778	0.5507990229999999	-0.026906239	0.7462119490000001
WIZ	-0.066832752	0.55103612	-0.267892753	0.006249244
SIVA1	0.055634906	0.55118218	0.075626033	0.358096161
AGO2	0.030856141	0.55119173	0.040738923999999996	0.40071217600000003
EIF1AX	0.030498556	0.551268354	0.000413532	0.9926465879999999
FAM107B	0.043419222	0.55156354	5.8200000000000005e-05	0.99898239
ARL6IP6	0.041766178	0.551581113	-0.024796399	0.7179958670000001
ID1	0.041306175	0.551725479	-0.140670392	0.033362235
PLXNA3	-0.033269316	0.551725943	0.013055618	0.804351672
ZBED5	0.038327027	0.55184033	-0.060827529000000005	0.177241342
TDRD3	0.048918074000000006	0.551927623	-0.009716802	0.903376214
LIAS	-0.045933773	0.552288483	-0.141012425	0.061782755
AKR7A2	0.040341171	0.5524775789999999	0.065195444	0.419764595
EIF5B	0.051897889	0.55248051	0.10107345699999999	0.213158837
NIT1	0.040817591	0.55248692	0.115255913	0.086226254
EEF1G	-0.069047839	0.552644399	0.130395209	0.23585602600000002
GYG1	-0.043064462000000005	0.552654257	0.053409394000000006	0.513183092
PDLIM7	0.042957413	0.5527030620000001	-0.006300778000000001	0.9049143740000001
FIP1L1	-0.043581645999999995	0.552810876	-0.235964907	0.006420151
SETMAR	0.032234655	0.552973885	0.009373926999999999	0.834988828
DCAF7	0.031900869	0.552978117	-0.054964516	0.233904038
ZCCHC8	-0.046911935999999994	0.553049197	-0.18721061600000002	0.06178006900000001
FAAH	-0.034867194	0.55321718	-0.0006463209999999999	0.9925462890000001
GTF2IRD1	-0.044734795	0.5532824789999999	-0.152056338	0.07149562599999999
CROCC	0.032269674	0.553598489	-0.075599944	0.12602375400000002
DSC3	0.043356175	0.553814899	-0.048244259000000005	0.494590122
ALDOC	0.05652916400000001	0.553815351	0.114947439	0.28068893100000003
RMI2	0.03259377	0.55381819	0.000421304	0.992839639
OPTN	0.041164864	0.553880994	0.142802461	0.109358001
PRPF19	0.039090207	0.554254782	0.031260321	0.552263728
MITF;TFEC;TFEB;TFE3	-0.036477382999999995	0.554311992	-0.105625695	0.07041428200000001
KIF23	-0.05287478	0.5543841829999999	-0.151360439	0.119243813
PPM1A	0.047557777	0.554571832	0.082231051	0.243448088
NCDN	0.043237055999999996	0.5546689570000001	0.09179809800000001	0.109646015
KIAA1211	0.060198981	0.55480684	-0.06946968099999999	0.492601656
HEATR6	-0.044791102	0.554849853	0.057808477000000004	0.544743424
PRKRIR	-0.04742665099999999	0.554904572	-0.206347786	0.032117515
DDX41	-0.043400832	0.5550337670000001	-0.145786964	0.053033804000000004
MKL1;mkl1	0.044074641	0.555182221	0.05986576	0.403907655
C19orf68	0.05027121	0.55522301	-0.06257215299999999	0.450628486
HYPK	0.045647852999999995	0.555297356	0.06891248400000001	0.32917594
MLXIPL	0.034270667000000005	0.555332078	-0.22153391100000003	0.117952165
TECPR2	-0.041280662999999995	0.555422574	0.012160013	0.8976711890000001
RNF168	0.049520432	0.55548236	-0.142868462	0.08611798300000001
MIEF1	-0.034251077000000005	0.55556789	0.064143085	0.16110115
ACSL1	-0.032828607999999995	0.555753472	0.069023372	0.18174996399999999
TOMM40L	-0.050630697	0.555828514	-0.15675228800000002	0.10143119800000001
PA2G4	0.041160863	0.556093365	0.07751589099999999	0.247010113
MKRN2	0.04813376	0.556094992	-0.039895858	0.642447698
GLUL	0.063078766	0.556163336	0.16377097599999998	0.1933054
MVP	-0.049835642	0.5562054	0.015373213	0.874465851
NDUFAF1	-0.037633448	0.556439977	-0.055557300999999996	0.341922196
APOB	-0.04306755599999999	0.556661824	0.050452095999999995	0.36990720299999996
CFAP20	0.052735229	0.5567708020000001	-0.088973364	0.327252196
WDFY1	-0.031528359	0.556941464	0.077404817	0.150256511
WDR5	0.038163806	0.556982646	-0.01158213	0.831838858
COX11	-0.03359208	0.557375364	-0.030852598999999998	0.644821134
ECSIT	-0.033665664	0.557475136	-0.064950932	0.34628643200000003
GTF2F2	0.044906712	0.5578554179999999	0.038196282000000005	0.5757365210000001
DENND4C	0.034531971	0.557929821	0.086946125	0.123961781
TCTN3	-0.030276825	0.558035756	-0.022966544	0.6839420620000001
CA13	0.058387272000000004	0.558074242	0.17935249399999997	0.039299769
FAM133B	0.035961186	0.558174634	-0.10965310199999999	0.048784271
RAB28	0.038677922999999996	0.5582666270000001	0.059610018	0.268185354
UBE3D	0.035742747000000005	0.558395756	0.028583801000000002	0.558582604
USP37	0.041644651	0.558419205	-0.045021748	0.4757419
SENP3;SENP3-EIF4A1	0.046033242	0.558708297	-0.12454013300000001	0.067276343
SNAPIN	0.034727841	0.55874198	0.002230237	0.96823512
MARK2	0.05480483	0.558907399	-0.118370129	0.079501723
KIF21A	0.039200111	0.558912293	0.19602149300000002	0.018150041999999998
ELAVL1	-0.052411571	0.55903237	-0.050097077999999996	0.574014997
HERC4	0.043349785999999994	0.559137047	0.044615996	0.47627442299999995
CLMN	0.032760992	0.559258135	-0.078488646	0.187897825
COPS3	0.036163716	0.559562655	0.10187880199999999	0.107515355
CRAT	-0.033901337000000004	0.559586818	0.020691426000000002	0.657778609
HEATR5A	0.039404563	0.559621871	0.111458856	0.159561461
OXNAD1	-0.033360209	0.559721668	-0.035968257999999996	0.598317474
NF2	0.055422643	0.560037515	-0.074909303	0.38025925299999996
EFNA1	0.053123490999999995	0.560081632	-0.092551371	0.347789674
ADSS	0.055894615	0.560386258	0.125602459	0.154539355
DUSP12	0.04624390900000001	0.560395227	0.08952712300000001	0.111619538
CCM2	0.031916383	0.560684093	0.035960485	0.530582387
FER;Pe1Fe10	0.048857467	0.560920637	0.099912948	0.280981026
EIF3K	0.044584043	0.561208403	0.174894044	0.020568656
CCP110	0.034596729	0.561426279	-0.016149301	0.7736443890000001
APBB1	-0.061626571	0.561533013	0.186201659	0.082669069
SYNGR2	-0.034615155	0.561588874	0.10670412	0.055401017000000004
SARDH	-0.044791093	0.5616296	0.060168837999999995	0.458755395
GPT2	-0.028031447	0.561768198	-0.015140011	0.735185784
DEPDC7	0.050978305	0.561797589	-0.036388212999999996	0.549263039
PSMC4	-0.050888592999999996	0.561829341	0.089839721	0.27806332100000003
HDAC1	-0.032060921	0.561968803	-0.053904097000000005	0.299180829
CLUAP1	-0.040727526	0.561995074	0.127129509	0.066329082
PTP4A2	-0.029980415	0.562058091	-0.019807494	0.619428321
TMEM208	0.0415304	0.562233151	0.125139886	0.170625274
TMEM177	-0.051094847	0.5622742860000001	0.057418149	0.307877738
DPH5	0.039172667	0.562294611	0.09167110099999999	0.198629522
ASNSD1	-0.04352368400000001	0.562385872	0.12332954300000001	0.163904531
FUBP3	0.028017166	0.56242697	-0.063448663	0.17642358100000002
CCDC86	-0.069266843	0.562498696	0.030643576000000002	0.728988525
OVCA2	0.043432282	0.5625650839999999	0.07086698599999999	0.30971944100000004
AVEN	0.053431278	0.562696041	0.09210247699999999	0.326086559
ZCCHC11	0.048251879000000004	0.562897063	0.035758818	0.686433533
ZFP90	-0.038182836	0.563085133	-0.043464515	0.490548025
SIRT6	0.056586042	0.563541201	0.087900732	0.21213565899999998
MTHFS;ST20-MTHFS	0.035440353	0.563599087	0.045458461	0.495996106
USP31	0.035726636	0.563678893	0.077320691	0.125763575
MCEE	-0.032562422	0.563686555	-0.00188341	0.972681453
RAD54B	0.041362697000000004	0.5638794229999999	0.019898722	0.662090002
EIF5A;EIF5AL1	0.049914225	0.564007295	0.075241433	0.434147283
ZNF587	-0.06434152	0.564271353	-0.19093554399999998	0.063492747
REV3L	0.057177572999999995	0.5648974210000001	-0.027420967	0.750364957
NFRKB	-0.042631590999999996	0.564995603	-0.095412231	0.24709360600000002
ZNF346	0.062610507	0.565258584	-0.100821127	0.373947075
EFTUD2	0.032108514	0.565302369	0.013717652	0.77539833
KLHL25	0.053084273	0.565381851	-0.107937361	0.051370495999999995
NEDD8-MDP1;MDP1	-0.030823046	0.565422036	0.014901506	0.779399855
METTL5	0.040558268	0.565613287	0.005917323	0.910921537
SYTL4	0.033579191	0.565825044	-0.056274469	0.26438495300000003
TMEM214	-0.033687347	0.565853905	-0.04285858099999999	0.41785482799999996
VCL	0.060858772	0.565880325	0.11079933800000001	0.299078787
HMG20A	0.033559287	0.565935305	0.05092558	0.335306955
TUBB6	0.043739354	0.566102171	0.074578143	0.297392685
ZNF484	0.033788376	0.566525886	-0.057177382	0.251230177
CLDN7	-0.03707191	0.566872449	-0.13492606599999998	0.032888756
ARMC6	0.040556937	0.5670133270000001	0.091728056	0.142257687
URB2	0.048401941	0.5671678379999999	-0.102394855	0.191026594
TTI2	0.038813567	0.5671751979999999	0.09485641199999999	0.15613112
TRAPPC3	0.053344665	0.56720892	0.070814183	0.395695109
SLC7A2	-0.035040759	0.567635101	0.032239031	0.629896858
RALGPS2	0.033437239	0.567897334	0.029498072	0.696141709
JMJD4	-0.046990902	0.568029786	0.111378293	0.21318662800000002
BPTF	0.048090323	0.568096474	-0.100790845	0.135090989
SF3A1	0.032344956	0.568440355	0.070294244	0.296725838
EHBP1	0.04283659099999999	0.5684722720000001	-0.02264586	0.6895685859999999
CKMT1A;CKMT1B	0.050313163	0.5685138820000001	0.07861220299999999	0.384572736
SLC6A8	0.035106096	0.568665796	0.06656612099999999	0.159946527
DCAKD	-0.032407607000000005	0.568930289	-0.009021234	0.843111133
ERCC6L	0.04783007	0.568965112	0.058650414000000005	0.40787942299999996
SLC12A4	-0.030219777000000003	0.569066045	-0.031989224	0.5196475220000001
BSDC1	0.06174976	0.569087198	0.120869096	0.293140272
GGCT	0.05492297	0.569121652	0.10656088300000001	0.35517624
TBX3;TBX2	-0.029762693	0.569141701	-0.069146053	0.147444039
NUDT16L1	0.045121145999999994	0.569548741	-0.09251029300000001	0.26704878600000004
MARS	-0.058668292999999996	0.5696608160000001	0.125356952	0.235052222
PSMB5	-0.048869354000000004	0.569670122	0.104850938	0.150096593
USP11	0.034086728	0.5697485520000001	0.053896211	0.35453508200000006
RPS6KC1	-0.044065310999999996	0.570080837	0.083955957	0.173295256
MYBBP1A	0.042595996	0.5700853220000001	-0.09775906300000001	0.132778556
TIFA	0.03556962	0.5700983310000001	0.112324615	0.256522963
PALB2	0.043408611	0.570557774	-0.110263518	0.117198703
EML1	0.05709449900000001	0.57055857	0.14022984	0.107565464
TAF9	-0.028776216	0.570669649	0.037945099999999995	0.41501972200000004
ARFGAP3	0.045720300000000005	0.57071222	0.083408893	0.288120203
LRCH4	-0.032777936	0.570745055	0.164751624	0.020758345
RBFA	-0.048802229	0.570797561	-0.10284997800000001	0.290374375
PPP1R14B	0.05388729900000001	0.570802139	0.10135164	0.37709413299999994
TIPRL	0.050466000000000004	0.570835611	0.07120286	0.422774589
USP6NL	0.045842785999999996	0.5709865239999999	-0.062038699	0.43527974399999997
RPL39P5;RPL39	0.035847943	0.571213173	-0.052569994	0.34764847200000004
ITPA	0.056079185	0.571255415	0.122328368	0.210035937
FAM185A	-0.030482163	0.571261289	-0.043439827	0.497641018
ATP6V0C	-0.044487134000000005	0.5713253229999999	0.02567765	0.76247173
NOP16	0.054218447	0.571344392	-0.08953184	0.435469153
SETDB1	0.026548876000000003	0.571457409	0.009677422	0.8197458240000001
DNAJB1	0.051127239000000005	0.571462767	0.02944532	0.740701026
SDCCAG8	0.031570192000000004	0.57146518	0.006473994	0.889964353
SPIN1	0.041166321	0.571593742	0.028755267999999997	0.569277954
FAM172A	0.044890542	0.571648601	0.056542656	0.408651059
CCNL2	-0.045206027999999995	0.571685049	-0.149374345	0.047234312
C11orf84	0.042740833	0.571854733	0.00515844	0.9266527170000001
PTCD2	-0.058850183	0.572500304	-0.142114306	0.159534554
DOHH	0.043165262	0.572629092	0.077227722	0.20020063300000002
DCP1A	0.037317635	0.572990903	0.15202304	0.017572686
JRKL	0.044358659	0.5731832139999999	-0.07398752	0.34353553200000003
ZCRB1	0.05104864	0.573399027	-0.020116845	0.8255778840000001
FAM122A	0.06207572	0.573409037	0.10516135900000001	0.28278200000000003
CCBL2	-0.037766002	0.573458644	0.064235023	0.257440651
PAFAH2	-0.028201458	0.573543138	-0.050965482	0.350169613
GAS2L3	0.050552997	0.5735565770000001	-0.014655655	0.883613567
CDC5L	0.037538117999999995	0.57356159	0.006928581999999999	0.8781485090000001
RPS16	0.027466177	0.5737549279999999	0.060975210999999994	0.17521088699999998
CEP70	0.051383483	0.573759341	-0.046826722	0.602000402
EPS8	0.047063252	0.5738055089999999	-0.053589867	0.34416545600000004
ERC1	-0.04196286	0.573810005	0.058190189	0.430392172
GALNT3	-0.047873939000000004	0.573901501	0.080049127	0.317931795
RPS6KB2	-0.045223004000000004	0.574001901	0.044932705999999996	0.583590819
ZHX1	0.038119311	0.574028842	-0.12477763800000001	0.138629033
GLE1	0.04405285	0.574168154	-0.090418259	0.26089421
PRPF40A	-0.037378731	0.5742738510000001	-0.108513532	0.146200893
PRKCI	0.032630459	0.574361947	-0.01979564	0.676786145
SDF2L1	-0.028670638	0.574364258	-0.023296622000000003	0.5666598039999999
ERO1L	0.062148255	0.5744173029999999	0.140209364	0.194609137
PFKP	-0.057223653	0.5745354460000001	0.142520772	0.150483624
SPATA20	-0.037349938	0.574570636	-0.057409181	0.236221443
EEFSEC	0.027983372000000003	0.574660223	-0.024379225	0.575106287
ATP6V1C1	-0.044166235	0.574810798	0.07911816299999999	0.206678503
TAF1;TAF1L	0.026834300000000002	0.574944485	0.003066327	0.940073402
CAPN1	0.056419963	0.575170473	0.08659218	0.40717542
OTULIN	0.056627309	0.575318886	0.059110592	0.521808468
PI4KA	0.027259616	0.575432989	0.00541096	0.8956513359999999
RNPC3	0.050367392999999996	0.575735119	-0.057322332999999996	0.5890114679999999
ATP11C	0.03103908	0.575756467	-0.016644603	0.7337077790000001
ZNF341	0.048788099999999994	0.575772054	0.040279241	0.599645101
ZBED4	0.039778773999999996	0.575850272	-0.075965696	0.27135660300000003
NACC2	-0.033092903	0.575939577	-0.096633386	0.070917568
SEC24C	0.0451299	0.576141136	0.081188467	0.23772252300000002
PBDC1	-0.052238886	0.576190203	0.081404371	0.312601964
ABR	0.045804332	0.576336974	0.057320928	0.543881829
LGALS3	0.037428604	0.576632837	0.056186537	0.264819997
CTPS2	0.046061524000000006	0.576799147	0.065572622	0.419451125
GIT1	0.047715087999999996	0.577144787	0.112568788	0.159734089
TUBA4A	-0.030308112	0.5774167060000001	0.02174213	0.642317457
FDPS	0.041910484	0.57750633	0.06811973	0.323368506
SRP19	-0.056215334000000006	0.57764916	0.19550976	0.025569868
C16orf59	0.032394424	0.577811224	-0.05327681099999999	0.24227268
PLEKHA5	0.041183297	0.5778799170000001	-0.103549184	0.104548831
ABT1	0.050790527	0.578176519	-0.061617839	0.5575924210000001
LGMN	0.049460323	0.578350606	0.16535090800000002	0.12065335599999999
WDR37	-0.031723037	0.578676238	0.10322473	0.217491965
CHRNA5;CHRNB3	-0.045874209000000006	0.578718865	-0.053782803	0.41659063700000004
RPGRIP1L	0.044918024	0.578851142	-0.08101662400000001	0.11047418699999999
REPS1	0.036438653	0.579164979	-0.096722554	0.2412326
CYB5R3	-0.035932969	0.579182923	-0.014483695	0.782307663
FKTN	-0.060720539000000004	0.579224823	-0.066114445	0.5179853179999999
PSAT1	0.061389171	0.579605868	0.127973916	0.264914639
BIN3	-0.040488252	0.5796221020000001	0.038794435	0.561533931
DDX3Y	0.051644884	0.579641493	-0.128677114	0.135246391
CTPS1	0.048878200999999996	0.579819044	0.094344002	0.26319432800000003
ICAM1	-0.02873678	0.5798317789999999	0.023082422000000002	0.654786821
PAICS	-0.059296443	0.58016466	0.148907743	0.180234695
OSBPL11	-0.036409444	0.580349051	0.051082494000000006	0.36497097
LENG1	0.028574309	0.580523628	-0.115800015	0.024342922000000003
SCNM1	0.037177249	0.5807163989999999	-0.11890525099999999	0.050242697
TSTD1	-0.07599951	0.580758448	0.191822529	0.062754793
FAM89B	0.045846158	0.58085713	-0.11072403300000001	0.17654593899999999
TFB1M	-0.05976994099999999	0.58102622	-0.107917395	0.292745529
GPATCH1	0.042872903	0.5810451179999999	-0.010793044	0.895055672
SAMHD1	0.043610123	0.581226135	0.047681912	0.5223112560000001
TRMT2A	0.038040346	0.581399481	-0.061782610999999994	0.40369788799999995
DDX5	-0.041185356	0.581533803	-0.12098018599999999	0.16211082599999999
MT-ND2;TXK	-0.05338051	0.5819420160000001	-0.056654265	0.488039734
RB1CC1	0.035335282	0.581944323	0.114794375	0.21085486899999997
WDR45	0.031111449	0.582029875	0.058614027	0.374845835
RPL37A	0.041227471	0.582134981	0.052846104000000005	0.437025695
AGPAT5	-0.045067485	0.582159341	-0.095756726	0.180366012
SMDT1	-0.035051211	0.582202445	0.024548907000000002	0.755637331
RNPS1	0.033484424	0.582253	-0.038605903	0.526271533
UGGT2	-0.028328463999999998	0.582842755	0.039350076	0.43164455399999996
STAMBP	0.038119659	0.5828742960000001	-0.013566844	0.8016904779999999
S100A13	0.057626354000000005	0.583129798	0.070660874	0.519427135
NFKBIB	-0.055474033	0.583200641	-0.019275686	0.833051023
ARHGAP32	0.02781899	0.583953126	-0.033093287	0.48452284700000003
TMEM206	-0.03715767	0.583997592	0.015793462	0.7787256220000001
FASTKD3	-0.039691557	0.584071082	0.024244694	0.7556787290000001
HJURP	-0.054926762000000004	0.58420107	-0.14726899400000001	0.122046612
CRTC2	0.041743946000000004	0.584262904	-0.000150109	0.998465728
PPIL3	0.032346758999999996	0.584276554	-0.061611353	0.297691771
