NAME	dbtype	SIZE	NES_NOI_DMSO_vs_Palbo_DMSO	FDR_q-val_NOI_DMSO_vs_Palbo_DMSO	NES_NOI_DMSO_vs_SY5609_DMSO	FDR_q-val_NOI_DMSO_vs_SY5609_DMSO	NES_NOI_DMSO_vs_NOI_IFN	FDR_q-val_NOI_DMSO_vs_NOI_IFN	NES_SY5609_DMSO_vs_SY5609_IFN	FDR_q-val_SY5609_DMSO_vs_SY5609_IFN
PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GOMF	170	-1.0409532	0.7695388000000001	-0.69758546	1.0	-1.4587166	0.29967198	-1.5623622	0.10519008
PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	GOBP	31	-1.0329701999999998	0.7696088000000001	-0.942952	1.0	-1.8748813000000002	0.09835302	-1.1361172	0.58182853
POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GOBP	28	-1.0442623	0.7697361999999999	-1.0281812	1.0	-1.1837947	0.60699785	-1.3988125	0.21509556
REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	GOBP	30	-1.0318886999999999	0.7697682	-0.95789766	1.0	-1.0824236	0.72601885	-0.7938409000000001	0.97796667
ABNORMALITY_OF_THE_ENDOMETRIUM	HP	22	-1.0466176	0.76992345	-0.97937244	1.0	-1.2732736	0.49939293	-1.0374644	0.73889935
LOWER_LIMB_HYPERTONIA	HP	26	-1.045475	0.7700704	-0.84730434	1.0	-1.3079007	0.46259929999999994	-0.679095	1.0
METHYLATED_HISTONE_BINDING	GOMF	72	-0.64648986	0.7702313000000001	-1.3954457	0.48485675	-1.2001677	0.58798236	-0.66607165	1.0
ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP	68	-0.6462338000000001	0.7702598	-1.2557415	0.67513984	-1.5213233	0.2532753	-0.5344829000000001	1.0
ABNORMAL_ASTROCYTE_MORPHOLOGY	HP	37	-1.0469319	0.7702642	-1.4106028	0.46005866	-1.2137146	0.5751911	-0.89298576	0.90990824
TRNA_MODIFICATION	GOBP	79	-0.64551085	0.7702789000000001	-1.2639376	0.66395503	-1.5941344	0.21610564	-0.68082726	1.0
VIRAL_PROTEIN_PROCESSING	GOBP	27	-0.645969	0.77029556	-0.88349026	1.0	-0.88674474	0.9168149999999999	-1.4057232	0.21136172
ONE_CARBON_METABOLIC_PROCESS	GOBP	37	-0.6457324999999999	0.7702978	-1.1737956	0.78199166	-0.9878886	0.82711583	-0.8977743	0.90522766
POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GOBP	34	0.59871644	0.7705521	-0.521018	1.0	-1.0840003	0.72355527	-0.9796792	0.8099637
STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GOBP	34	-0.64430517	0.77090335	-1.0253674000000002	1.0	-0.9838591	0.8311164000000001	-1.0764035	0.6732154
CARDIAC_ATRIUM_MORPHOGENESIS	GOBP	24	-1.0475199	0.7709444999999999	-0.69101274	1.0	0.56841797	1.0	-1.5087976	0.13270627
POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP	44	-0.6443542	0.7711418000000001	-0.93839955	1.0	-1.3016391999999999	0.47176465	-0.714942	0.9999267
U2_TYPE_SPLICEOSOMAL_COMPLEX	GOCC	82	-1.0476603999999998	0.77136713	-1.3502068999999999	0.5507439000000001	-1.6288095	0.20448051	0.80014324	1.0
REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP	44	-0.6432404	0.7713848000000001	-0.9329152000000001	1.0	-0.6134713	1.0	-1.0878041999999999	0.6538391
CACHEXIA	HP	54	-0.64178044	0.7714484	-1.3674129	0.5253478	-1.1141238000000002	0.68742955	-0.8320608	0.95699114
TUBULOINTERSTITIAL_NEPHRITIS	HP	22	0.59785694	0.7715482	-0.8993406999999999	1.0	-1.3316061000000001	0.44098043	-0.9080643	0.8945584999999999
NEGATIVE_REGULATION_OF_DNA_REPAIR	GOBP	35	-1.0490389	0.7715974	-1.4762108	0.36771783	-1.592837	0.21621937	-0.67069185	1.0
HYPEROSTOSIS	HP	48	-0.64142334	0.7716257	-0.9390244000000001	1.0	-0.9004027	0.90429825	-1.0665599	0.68945116
POSITIVE_REGULATION_OF_HISTONE_MODIFICATION	GOBP	93	-0.642367	0.77163297	-1.1899233999999999	0.77387094	-1.5672325	0.22178179999999997	-0.75371915	0.9911489
HORIZONTAL_EYEBROW	HP	26	-0.6420994999999999	0.7716568	-0.54155815	1.0	-1.0290822	0.78724784	-1.5969418	0.09473035
REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP	53	-0.6418423000000001	0.7716808000000001	-1.1059253	0.8854561	-1.4212401000000001	0.3366349	-0.674612	1.0
EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GOBP	33	-0.6427288000000001	0.7717705	-0.8242007	1.0	-0.72301865	0.99656945	-1.9631988	0.011847326000000002
PROTEIN_TRANSPORTER_ACTIVITY	GOMF	30	-1.051381	0.77190584	-1.1785518	0.77534354	-1.0515524	0.7594922	-0.45049244	1.0
T_CELL_CYTOKINE_PRODUCTION	GOBP	30	-1.0495739	0.7723441	-1.2543931000000001	0.67553896	-1.0941039	0.7115385000000001	-1.0966611000000002	0.6412671
NEGATIVE_REGULATION_OF_DNA_REPLICATION	GOBP	30	-1.0514038	0.772407	-1.2110566999999999	0.7415874	-1.5757214	0.21655759	-0.6245687	1.0
VERTEBRAL_HYPOPLASIA	HP	29	0.596739	0.7724364	-1.2589477	0.6696289000000001	-1.0597911	0.74771434	-1.1313196	0.5899993
ECHOLALIA	HP	34	-0.6400899	0.7724455	-1.3108233	0.60370994	-0.669259	1.0	-0.91315717	0.8883825999999999
MUCOSAL_TELANGIECTASIAE	HP	34	-0.6405582	0.7724543	-1.2581744	0.6695626	-1.1498443999999999	0.64613605	-0.71142787	1.0
ACUTE_LYMPHOBLASTIC_LEUKEMIA	HP	29	-1.0528705	0.77257085	-1.221454	0.7279941999999999	-1.1943348999999999	0.59530705	-0.93246263	0.86502624
FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	GOBP	28	-1.0519512	0.77257997	-1.0346141	1.0	-1.2809213	0.49004343	-0.7793351	0.9847111
REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP	42	-0.63955873	0.7728619999999999	-0.9625828000000002	1.0	-1.4259231	0.33060268	-0.8897572	0.9132894
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP	267	-1.054802	0.77310944	-1.2449725	0.6899343000000001	-1.4325025	0.32578203	-0.7093421999999999	1.0
LYSOSOMAL_TRANSPORT	GOBP	116	0.59519416	0.77311724	-1.2742467	0.64803535	-1.0044336	0.8109428000000001	-0.7909978	0.9790914000000001
POSITIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	GOBP	30	-1.0565356000000001	0.77318776	-0.98388153	1.0	-1.4636965	0.29479772	-0.66243863	1.0
POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GOBP	42	-0.638379	0.77320033	-1.2625988000000001	0.66389006	-1.2584953	0.51701045	0.3562552	1.0
HISTONE_H3_ACETYLATION	GOBP	67	-0.6388335	0.7732004	-1.0894035	0.9150618	-1.6923028000000002	0.17912239	-0.93369776	0.8644777
REGULATION_OF_LYASE_ACTIVITY	GOBP	44	0.5954978	0.7732088	0.59890455	1.0	0.6078613	1.0	-1.4073356000000001	0.21022366
RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GOBP	58	0.59494364	0.77321756	0.48113975	1.0	-0.7826269	0.97797763	-1.2474961000000002	0.39832973
C4_DICARBOXYLATE_TRANSPORT	GOBP	27	-0.6385665	0.7732545	-0.56868654	1.0	-1.0709001	0.73741585	-1.117091	0.6102026999999999
TONIC_SEIZURE	HP	92	0.5958270999999999	0.77325934	-0.5996166999999999	1.0	-1.1529201	0.6421104999999999	-1.5181835	0.12598242
REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP	26	-1.0554283000000002	0.77326673	-0.8787761000000001	1.0	-0.6226635	1.0	-0.9449162	0.8519861999999999
MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	GOBP	32	-0.6389228	0.7733871999999999	-0.96346015	1.0	-1.1237237	0.6749121	-0.91705644	0.8831344999999999
BONE_MATURATION	GOBP	24	0.5955396	0.7734163000000001	1.0696387	1.0	-0.5835341	1.0	0.99505836	1.0
MODERATE_SENSORINEURAL_HEARING_IMPAIRMENT	HP	30	0.59445095	0.7734366	-0.45207867	1.0	-0.6199566	1.0	-1.002785	0.7822985
PRESYNAPSE	GOCC	448	-1.0567803	0.7735888000000001	-0.6990828	1.0	0.6529731	1.0	-1.3413215	0.2763265
PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	GOBP	21	-0.6377155	0.77378607	-0.9295935	1.0	-1.1251905	0.6735188	-0.7708701	0.9893011999999999
APHTHOUS_ULCER	HP	28	0.59403455	0.77379704	-1.4816257	0.3625851	0.60335815	1.0	-0.89280766	0.9100965
REDUCED_SUBCUTANEOUS_ADIPOSE_TISSUE	HP	25	-0.63736826	0.77393615	-0.89131904	1.0	-1.1350907	0.6626901	-1.0998423000000002	0.63678426
ABNORMALITY_OF_VITAMIN_B12_METABOLISM	HP	26	0.5934735	0.77409947	-1.1201141000000001	0.86223143	-1.0529959999999998	0.7580886	-0.98763895	0.79891354
CARDIOVASCULAR_CALCIFICATION	HP	33	-0.63696647	0.77415574	-0.93338543	1.0	-0.55764574	1.0	-0.5076889	1.0
COXA_VARA	HP	53	0.5936041999999999	0.77417874	-1.1043946000000002	0.8867904000000001	-0.9843004000000001	0.83038247	-1.3325069	0.2891015
RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP	28	-1.0575821	0.77418625	-1.2391868000000001	0.6977896	-1.1366829999999999	0.66098446	-0.66609025	1.0
DENDRITE_CYTOPLASM	GOCC	29	0.59318703	0.77425313	-0.6575833000000001	1.0	-1.1129001	0.6888873999999999	-0.98812544	0.7984171999999999
BROAD_PALM	HP	27	0.592919	0.774381	-0.9453809999999999	1.0	-0.7331511	0.9916844000000001	-1.1609795	0.5406510999999999
CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GOBP	54	0.5924261	0.77456945	-0.7462786	1.0	1.2977264	0.96142507	-1.4496622	0.17432788
GLUCOSE_IMPORT	GOBP	66	0.5924935	0.7747421999999999	-1.0385269	0.99850297	-1.0800853000000001	0.7287524999999999	-0.8815658000000002	0.920588
HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GOMF	41	-1.0580512	0.77496666	-1.1813147	0.77605945	-1.4113003	0.3440618	-0.9601286	0.83472353
REGULATION_OF_CELLULAR_PH	GOBP	75	0.59071946	0.7754549	-0.9176926999999999	1.0	0.700286	1.0	-1.056983	0.7065149000000001
ABNORMALITY_OF_UPPER_LIMB_EPIPHYSIS_MORPHOLOGY	HP	53	0.5916401	0.7754576999999999	-1.0003401	1.0	-0.9423157	0.86866987	-1.4940498	0.14349149
MYOSITIS	HP	28	-0.63501245	0.77555275	-1.1362059	0.83903015	0.6255189	1.0	0.46975344	1.0
RECEPTOR_RECYCLING	GOBP	33	0.5913868	0.77555794	-1.1869253	0.7756821	-1.3186357	0.45335284	-1.0833157	0.6608219
TRANSCRIPTION_REPRESSOR_COMPLEX	GOCC	72	-0.6354458000000001	0.7755835999999999	-1.2047912	0.7471573	-1.5036038999999999	0.26879457	-1.204974	0.46659568
SYNAPTIC_VESICLE_MEMBRANE	GOCC	97	0.5907423	0.7757006999999999	-0.8375923000000001	1.0	-1.0195829	0.79710156	-1.2020751	0.470841
CELL_ADHESION_MEDIATOR_ACTIVITY	GOMF	64	0.5908929	0.77574694	-0.8602655999999999	1.0	-0.54806715	1.0	-1.1976008	0.47748104
ABNORMAL_AORTIC_ARCH_MORPHOLOGY	HP	45	-0.63506186	0.77579343	-1.0805168	0.92712337	-0.98070437	0.83344615	-1.2022583	0.4712005
REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GOBP	24	-0.63433313	0.77582395	-0.80167824	1.0	-0.87803507	0.92161787	-1.3464445	0.27106473
ABNORMALITY_OF_HAND_JOINT_MOBILITY	HP	30	0.59101325	0.7758493000000001	-0.6006133	1.0	-0.6986277	1.0	-1.1207837999999999	0.6043097
SCAPHOCEPHALY	HP	25	0.5902113	0.7759399	-0.8558440999999999	1.0	-0.8848841000000001	0.91794914	-1.3552166	0.25931162
AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP	372	-1.0587826	0.7761475	-0.76245874	1.0	-1.1600716	0.63799816	-1.8240333	0.028112018
DECREASED_ABSENT_ANKLE_REFLEXES	HP	28	-0.6331975000000001	0.7764665	-1.2216942	0.72786117	-1.0696198000000001	0.7389941	-0.5182775	1.0
ABNORMAL_NASAL_BASE	HP	24	-0.63219625	0.7765625	-1.0219539	1.0	-1.5342462	0.24472116	-1.1727229	0.52005637
CELLULAR_RESPONSE_TO_NUTRIENT	GOBP	35	-0.6318145000000001	0.776755	-0.91350377	1.0	-0.9969607	0.8171581	0.78117937	1.0
HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GOBP	22	-0.6322349	0.77682406	-0.8897086999999999	1.0	-0.87775284	0.92139494	-0.7261842	0.99781555
REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP	21	-0.63244104	0.7768456	-0.72008497	1.0	-0.99366695	0.8206601	-1.1230818999999999	0.6012081
PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	GOMF	44	-0.6313769	0.7770309	-0.9937647	1.0	-1.1851835	0.60593337	-0.68591946	1.0
CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	GOBP	23	0.5886736	0.77743596	-1.2117601999999998	0.74538547	-1.1436656	0.653856	-1.0462598	0.7263875
HYPOPLASTIC_LABIA_MAJORA	HP	32	-1.0592923	0.7774582	-1.4035828000000001	0.473843	-1.4153981000000002	0.33995643	-0.86359555	0.93590695
MRNA_EXPORT_FROM_NUCLEUS	GOBP	57	-1.0600197	0.77760446	-1.0176346	1.0	-1.4722605	0.2876752	0.50028527	1.0
RIG_I_SIGNALING_PATHWAY	GOBP	26	-1.0606432	0.77776814	-0.97520125	1.0	-1.4026074	0.355211	-0.8517389999999999	0.94165874
NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP	29	0.58826464	0.7777888000000001	-0.31186762	1.0	-1.0259615	0.78884375	-1.3968979	0.21707529999999997
RAGGED_RED_MUSCLE_FIBERS	HP	26	-1.0607089	0.7782624	-1.0446678	0.9923821	-0.58136386	1.0	-0.61031556	1.0
LAMININ_BINDING	GOMF	26	-0.6302207	0.7782680999999999	-1.2630084	0.6638173	1.0812093999999999	1.0	-1.1001222	0.63653684
RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	GOBP	71	-0.62880397	0.7783156	-1.3463101	0.5519291000000001	-1.2386655	0.54368675	-0.8108102	0.9691706
SINGLE_STRANDED_RNA_BINDING	GOMF	72	-0.62923604	0.7783468000000001	-1.1644105	0.7902853	-1.2633773000000001	0.5108235999999999	-0.7862003000000001	0.98169845
OXYGEN_BINDING	GOMF	29	-0.62900287	0.77835494	-0.61592466	1.0	0.6520130999999999	1.0	0.88051903	1.0
EXORIBONUCLEASE_ACTIVITY	GOMF	41	-1.0612658000000001	0.77848464	-1.1337522	0.844659	-1.6376995	0.19834115	-0.6780364999999999	1.0
CARBOHYDRATE_KINASE_ACTIVITY	GOMF	21	-0.629583	0.7784976	-0.7291470999999999	1.0	-1.5207347	0.25404406	-1.1363515	0.58151954
GENERALIZED_TONIC_SEIZURE	HP	76	0.58761394	0.77850294	-0.6078167	1.0	-1.1203324	0.67971045	-1.648111	0.07520487
MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT	GOBP	94	-0.6293249	0.7785356	-1.0781083999999999	0.93200773	-1.3280281	0.44441378	-0.7369581000000001	0.99593246
PROTEIN_K48_LINKED_UBIQUITINATION	GOBP	65	-0.6297606	0.7785585	-1.0515687	0.9821093000000001	-1.2835367	0.4871813	-0.51247513	1.0
ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	HP	54	0.58735925	0.77862465	-0.90362734	1.0	-0.9045867	0.9014594000000001	-1.0142438	0.7679241
NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP	38	-0.6278621	0.77866274	-0.74081624	1.0	-0.88981014	0.9144789000000001	-1.6211360000000001	0.08395648
ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP	29	-1.0618226999999998	0.7786991999999999	-1.1690239	0.7886456000000001	-1.1673982	0.6254314000000001	0.5850615	1.0
REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP	54	-0.62792146	0.77889353	-0.92617685	1.0	-1.4221685	0.33551329999999996	-0.7396064	0.9959587
POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP	35	-1.0622138	0.7790125	-1.2870595	0.6303704000000001	-1.1778008	0.6124751	-0.61378133	1.0
REGULATION_OF_MUSCLE_CONTRACTION	GOBP	144	0.58691657	0.77901876	-0.80509484	1.0	-0.4074399	1.0	-1.6735852999999998	0.06510219
POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP	35	-0.62802804	0.77905667	-0.819516	1.0	1.7886011999999998	0.7260188	1.0226349000000001	1.0
NEURONAL_LOSS_IN_CENTRAL_NERVOUS_SYSTEM	HP	33	-0.6270808000000001	0.77909595	-1.2684362	0.6575055000000001	-1.3751978999999999	0.38463262	-0.92314684	0.87652034
PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT	HP	26	-0.62667567	0.7793329000000001	-1.1362136999999999	0.8394184000000001	-1.0884751	0.71834683	-1.1986263000000001	0.47616124
ABNORMALITY_OF_THE_SPLEEN	HP	493	-1.0625931999999998	0.7793566	-1.0541216	0.9768561	-0.8096158	0.96214336	0.8234915999999999	1.0
APLASTIC_ANEMIA	HP	23	-1.0662923	0.7794336	-1.3307129999999998	0.5737274	-1.0903662	0.71613157	-0.9278252	0.8711691999999999
PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	GOBP	41	0.5862349	0.7794908	-1.1232381999999999	0.8557831	-0.8325385000000001	0.95213455	-1.1291556	0.59195733
POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP	36	-1.0631107	0.77961385	-1.1977552	0.7617529000000001	-1.2555293	0.52256155	-1.0236062	0.75555897
ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP	30	0.5862435	0.77975464	-0.8804506999999999	1.0	-0.70548123	1.0	0.39241722	1.0
RIGIDITY	HP	170	-1.0637285	0.77983475	-0.9215507	1.0	-0.84530854	0.9439293	-1.2808726000000001	0.35348988
N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GOBP	26	-1.066432	0.7799027	-1.0671438	0.94833577	-1.0990591	0.7060406	-0.70649606	1.0
THICKENED_NUCHAL_SKIN_FOLD	HP	51	-0.6227081999999999	0.78000396	-1.2713383	0.6545458000000001	-1.3016611	0.4720107	-0.5778075	1.0
FLARED_METAPHYSIS	HP	39	-0.62537336	0.7801425000000001	-0.87534636	1.0	-1.2673953000000002	0.5059821	-1.5042912	0.13651899
REGULATION_OF_B_CELL_PROLIFERATION	GOBP	51	-0.6232551	0.7801935999999999	-0.58724344	1.0	-0.79242283	0.9732601000000001	-1.595216	0.09512326
CYTOPLASMIC_TRANSLATION	GOBP	139	-1.0668087	0.78022784	-2.235916	0.0	-2.1383064	0.06506976	0.83856654	1.0
NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP	72	-0.6227398000000001	0.7802636	-1.1917753999999998	0.77066183	-1.6164898	0.21156594	-0.7605206999999999	0.9910874
DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GOBP	59	-0.625496	0.7802903	-1.5879955	0.25979123	1.9974854	0.71790564	1.6773421999999998	1.0
REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	GOBP	33	-1.0695045	0.78034556	-0.79342264	1.0	-0.93262446	0.8788934000000002	-1.2395388999999999	0.4098826
SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP	42	-0.62220305	0.78036815	-1.2020243	0.7527471	-1.0312575000000002	0.7842179	-0.97170246	0.8187329000000001
NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP	20	-1.0674555000000001	0.78040695	-1.3232224	0.57826334	-1.2421052	0.54149973	-0.77989244	0.9844661
ESOPHAGEAL_ATRESIA	HP	25	-0.6212554	0.7804173000000001	-0.6956576	1.0	-1.3926187	0.36537078	-1.455811	0.1691034
L_ASCORBIC_ACID_BINDING	GOMF	20	-0.62283325	0.78044754	-1.0354371	1.0	-0.9740076999999999	0.83998024	-0.8726193999999999	0.926958
2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	GOMF	54	-0.6219029	0.78046805	-0.7724525	1.0	-1.2749263000000002	0.4984036	-1.0071671999999998	0.7768096
REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GOBP	31	-0.6244235	0.7804699	-0.5794326	1.0	1.7361400000000002	0.7363954	-1.5279573	0.12179780000000001
MALIGNANT_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM	HP	77	-0.6232776	0.780471	-1.0703875	0.9423121999999999	-1.2705133	0.50306374	-1.1851254999999998	0.49844757
SPINAL_CORD_COMPRESSION	HP	27	0.58519524	0.78053135	-0.5394419	1.0	-1.363127	0.39925120000000003	-1.3929827	0.21988328
CNS_HYPOMYELINATION	HP	74	-0.6213417	0.780609	-1.1425831	0.82621574	-1.2565731000000002	0.52129436	-0.6346039000000001	1.0
VIRAL_GENE_EXPRESSION	GOBP	91	-0.623325	0.78071177	-1.1654133999999998	0.7914211	1.0497402	1.0	-0.8398450000000001	0.9505615
SYRINGOMYELIA	HP	28	-0.62444824	0.7807486	-0.7137903	1.0	-1.5137962	0.25963664	-1.3716965	0.24188378
HISTONE_H2A_UBIQUITINATION	GOBP	26	-1.0697478999999999	0.7807496	-1.0309845	1.0	-1.4298561	0.3271502	-0.6856569	1.0
MESENCHYME_MORPHOGENESIS	GOBP	51	-0.62375796	0.78075105	-0.90813553	1.0	-1.1787965	0.6110831999999999	1.6404006000000002	1.0
MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GOBP	39	-0.6195363	0.78091294	-0.7078436	1.0	-1.5104861	0.26214847	-1.5310671	0.11875003
NUCLEAR_PORE	GOCC	85	-0.61931044	0.7809158	-1.1930376	0.76653254	-1.578906	0.22105186	-0.70270795	1.0
INTESTINAL_ATRESIA	HP	50	-0.6195768	0.7811606	-1.1481335	0.82111347	-1.2478129	0.53445536	-1.4662038	0.16164114
MAP_KINASE_KINASE_KINASE_ACTIVITY	GOMF	23	-0.61993647	0.7812784	-0.8607267	1.0	-1.2132444	0.5752075	-1.6509671000000001	0.07418421
REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP	39	0.5845111999999999	0.78128874	-0.90874845	1.0	-0.9796323	0.83451563	-1.6614273999999998	0.071185514
APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_THUMB	HP	35	-0.6197017	0.7812909	-1.2010312	0.7546164000000001	-1.023687	0.79135096	-1.5556815000000002	0.10796563
GLUCAN_BIOSYNTHETIC_PROCESS	GOBP	39	-0.61828214	0.78142554	-0.97203815	1.0	-0.6349134	1.0	-0.92843425	0.8709411
ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP	38	0.58401614	0.78147775	-1.2926216	0.6209123000000001	0.90802276	1.0	1.0489098999999997	1.0
STRIAE_DISTENSAE	HP	22	0.5840989000000001	0.7816276999999999	-0.82874316	1.0	-0.9825773999999999	0.8320929	-1.0862116000000002	0.65621465
POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GOBP	48	-0.61745363	0.78163034	-0.9342872	1.0	-0.8042100000000001	0.9660978000000001	1.0267848	1.0
AMINO_SUGAR_METABOLIC_PROCESS	GOBP	37	-0.61616147	0.7821005	-0.9760324	1.0	-0.84379274	0.9450556999999999	-0.67831784	1.0
NEURON_PROJECTION_ORGANIZATION	GOBP	83	0.58338696	0.7821371	-0.6286431	1.0	-0.90160716	0.90365744	-1.3525973999999998	0.26273108
LONG_NOSE	HP	28	-0.616788	0.7821961	-1.2015508	0.7544575	0.64864236	1.0	-0.8567720999999999	0.9378624
ABNORMAL_EYELID_PHYSIOLOGY	HP	32	-0.6158079000000001	0.7822465000000001	-0.9171436	1.0	-1.2796306999999998	0.49229175	-1.1554743	0.54996544
LEIOMYOSARCOMA	HP	25	-0.61625594	0.78228444	-1.1610218	0.7964057	-1.4437227	0.3161633	-1.1582678999999998	0.54490066
INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	GOBP	24	-0.6135033000000001	0.7823013000000001	-0.7933975000000001	1.0	-0.3930809	1.0	-0.94831747	0.8472431
MESOMELIA	HP	29	-0.61416113	0.7823344	-1.0459973	0.99110335	-0.8105551	0.96248406	-1.0250031	0.75325066
NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP	66	-0.61431825	0.78242344	-1.220673	0.7299871	-0.9751302	0.8390457	-0.68680227	1.0
SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	GOBP	25	-0.6136246	0.7824479999999999	-0.87614554	1.0	0.60754174	1.0	1.5138298000000001	1.0
NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP	116	-0.6145298	0.78245425	-1.1016308000000001	0.8921654	-1.7270968	0.16483113	-0.7535082	0.99123406
REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP	38	-0.61498046	0.782455	-0.8123786	1.0	-0.5929501	1.0	-1.2904010000000001	0.34113845
REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GOBP	116	0.5824201	0.78249145	-0.73140246	1.0	0.9402792999999999	1.0	-1.8132663	0.030172857
AUTOPHAGOSOME_MATURATION	GOBP	57	-0.61504835	0.78266025	-1.1908993	0.77307457	-0.9419004000000001	0.8682018	-0.59779453	1.0
IMPAIRED_DISTAL_VIBRATION_SENSATION	HP	22	-0.61458945	0.78268355	-0.98817545	1.0	-0.8222499	0.9572502	-1.1315691	0.589461
NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	GOBP	455	-1.0711719	0.78271616	-0.8326108	1.0	-1.0704403999999998	0.7382871999999999	-1.2750435	0.36257824
RESPONSE_TO_AXON_INJURY	GOBP	67	0.5826161	0.7827396	-0.8227721	1.0	-0.69361037	1.0	-1.4411914	0.18228123
MENINGOCELE	HP	47	0.58242774	0.7827509	-0.9832724	1.0	-0.61500496	1.0	-1.4002607	0.21389982
ACIDIC_AMINO_ACID_TRANSPORT	GOBP	54	0.5826264	0.78299516	0.603754	1.0	0.7819309	1.0	-1.5409803	0.11493256
RHIZOMELIA	HP	53	0.5818533	0.7830558000000001	-1.3011291	0.60471576	-1.2874983999999998	0.48275313	-0.9815084000000001	0.80723405
